Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Total_Income,Income_by_Loan,Loan_to_Income,EMI,Balance_Income
Male,Yes,0,Graduate,No,3775,0.0,110.0,360.0,1.0,Semiurban,Y,3775.0,34.009009009009006,0.02913135593220339,0.3047091412742382,3665.0
Male,Yes,1,Not Graduate,No,5285,1430.0,161.0,360.0,0.0,Semiurban,Y,6715.0,41.45061728395062,0.023972602739726026,0.44598337950138506,6554.0
Male,No,1,Not Graduate,No,2679,1302.0,94.0,360.0,1.0,Semiurban,Y,3981.0,41.90526315789474,0.023606228026117528,0.26038781163434904,3887.0
Male,No,0,Not Graduate,No,6783,0.0,130.0,360.0,1.0,Semiurban,Y,6783.0,51.778625954198475,0.019162735849056603,0.3601108033240997,6653.0
Male,Yes,0,Graduate,No,1025,5500.0,216.0,360.0,1.0,Rural,Y,6525.0,30.069124423963135,0.0330983757278578,0.5983379501385041,6309.0
Male,Yes,3+,Graduate,No,4281,0.0,100.0,360.0,1.0,Urban,Y,4281.0,42.386138613861384,0.023353573096683792,0.2770083102493075,4181.0
Male,No,2,Graduate,No,3588,0.0,110.0,360.0,0.0,Rural,N,3588.0,32.32432432432432,0.030649205906937867,0.3047091412742382,3478.0
Male,No,1,Graduate,No,11250,0.0,196.0,360.0,1.0,Semiurban,N,11250.0,57.10659898477157,0.017420673717891744,0.5429362880886427,11054.0
Female,No,0,Not Graduate,Yes,18165,0.0,125.0,360.0,1.0,Urban,Y,18165.0,144.16666666666666,0.00688098645821865,0.3462603878116344,18040.0
Male,No,0,Not Graduate,No,2550,2042.0,126.0,360.0,1.0,Rural,Y,4592.0,36.15748031496063,0.027433050293925537,0.3490304709141274,4466.0
Male,Yes,0,Graduate,No,6133,3906.0,324.0,360.0,1.0,Urban,Y,10039.0,30.889230769230767,0.03227091633466136,0.8975069252077562,9715.0
Male,No,2,Graduate,No,3617,0.0,107.0,360.0,1.0,Semiurban,Y,3617.0,33.49074074074074,0.02957435046987286,0.296398891966759,3510.0
Male,Yes,0,Not Graduate,No,2917,536.0,66.0,360.0,1.0,Rural,N,3453.0,51.53731343283582,0.01910828025477707,0.18282548476454294,3387.0
Male,Yes,3+,Graduate,No,6417,0.0,157.0,180.0,1.0,Rural,Y,6417.0,40.61392405063291,0.024462449361171704,0.8674033149171271,6260.0
Female,Yes,1,Graduate,No,4608,2845.0,140.0,180.0,1.0,Semiurban,Y,7453.0,52.858156028368796,0.018781862087469816,0.7734806629834254,7313.0
Female,No,0,Graduate,No,2138,0.0,99.0,360.0,0.0,Semiurban,N,2138.0,21.38,0.04628330995792426,0.2742382271468144,2039.0
Female,No,1,Graduate,No,3652,0.0,95.0,360.0,1.0,Semiurban,Y,3652.0,38.041666666666664,0.026006022447303587,0.2631578947368421,3557.0
Male,Yes,1,Not Graduate,No,2239,2524.0,128.0,360.0,1.0,Urban,Y,4763.0,36.92248062015504,0.02686817800167926,0.3545706371191136,4635.0
Female,Yes,0,Not Graduate,No,3017,663.0,102.0,360.0,1.0,Semiurban,Y,3680.0,35.728155339805824,0.027709861450692746,0.28254847645429365,3578.0
Male,Yes,0,Graduate,No,2768,1950.0,155.0,360.0,1.0,Rural,Y,4718.0,30.243589743589745,0.03284594193685103,0.4293628808864266,4563.0
Male,No,0,Not Graduate,No,3358,0.0,80.0,36.0,1.0,Semiurban,N,3358.0,41.45679012345679,0.023816612086930634,2.1621621621621623,3278.0
Male,No,0,Graduate,No,2526,1783.0,145.0,360.0,1.0,Rural,Y,4309.0,29.513698630136986,0.033642691415313224,0.40166204986149584,4164.0
Female,No,0,Graduate,No,5000,0.0,103.0,360.0,0.0,Semiurban,N,5000.0,48.07692307692308,0.020595880823835233,0.2853185595567867,4897.0
Male,Yes,0,Graduate,No,2785,2016.0,110.0,360.0,1.0,Rural,Y,4801.0,43.252252252252255,0.022907122032486463,0.3047091412742382,4691.0
Male,Yes,2,Graduate,Yes,6633,0.0,128.0,360.0,0.0,Rural,N,6633.0,51.41860465116279,0.01929454326198372,0.3545706371191136,6505.0
Male,Yes,1,Not Graduate,No,2492,2375.0,128.0,360.0,1.0,Rural,Y,4867.0,37.72868217054263,0.02629416598192276,0.3545706371191136,4739.0
Male,Yes,1,Graduate,No,3333,3250.0,158.0,360.0,1.0,Urban,Y,6583.0,41.40251572327044,0.02399756986634265,0.4376731301939058,6425.0
Male,Yes,0,Not Graduate,No,2454,2333.0,181.0,360.0,0.0,Urban,N,4787.0,26.302197802197803,0.03780284043441938,0.5013850415512465,4606.0
Male,Yes,0,Graduate,No,3593,4266.0,132.0,180.0,0.0,Rural,N,7859.0,59.090225563909776,0.016793893129770993,0.7292817679558011,7727.0
Male,Yes,1,Graduate,No,5468,1032.0,26.0,360.0,1.0,Semiurban,Y,6500.0,240.74074074074073,0.003999384710044608,0.07202216066481995,6474.0
Female,No,0,Graduate,No,2667,1625.0,84.0,360.0,1.0,Urban,Y,4292.0,50.49411764705882,0.019566736547868623,0.23268698060941828,4208.0
Male,Yes,3+,Graduate,Yes,10139,0.0,260.0,360.0,1.0,Semiurban,Y,10139.0,38.84674329501916,0.02564102564102564,0.7202216066481995,9879.0
Male,Yes,0,Graduate,No,3887,2669.0,162.0,360.0,1.0,Semiurban,Y,6556.0,40.22085889570552,0.024706420619185602,0.4487534626038781,6394.0
Female,Yes,0,Graduate,No,4180,2306.0,182.0,360.0,1.0,Semiurban,Y,6486.0,35.442622950819676,0.028056112224448898,0.5041551246537396,6304.0
Male,Yes,2,Not Graduate,No,3675,242.0,108.0,360.0,1.0,Semiurban,Y,3917.0,35.93577981651376,0.027565084226646247,0.29916897506925205,3809.0
Female,Yes,1,Graduate,Yes,19484,0.0,600.0,360.0,1.0,Semiurban,Y,19484.0,32.41930116472546,0.030792917628945343,1.6620498614958448,18884.0
Male,Yes,0,Graduate,No,5923,2054.0,211.0,360.0,1.0,Rural,Y,7977.0,37.62735849056604,0.026447731260967663,0.5844875346260388,7766.0
Male,No,0,Not Graduate,Yes,5800,0.0,132.0,360.0,1.0,Semiurban,Y,5800.0,43.609022556390975,0.022754697465954144,0.3656509695290859,5668.0
Male,Yes,2,Graduate,No,8799,0.0,258.0,360.0,0.0,Urban,N,8799.0,33.972972972972975,0.02931818181818182,0.7146814404432132,8541.0
Male,Yes,0,Not Graduate,No,4467,0.0,120.0,360.0,1.0,Rural,Y,4467.0,36.917355371900825,0.02685765443151298,0.33240997229916897,4347.0
Male,No,0,Graduate,No,3333,0.0,70.0,360.0,1.0,Urban,Y,3333.0,46.943661971830984,0.020995800839832032,0.19390581717451524,3263.0
Male,Yes,3+,Graduate,No,3400,2500.0,123.0,360.0,0.0,Rural,N,5900.0,47.58064516129032,0.020843924758515507,0.3407202216066482,5777.0
Female,No,0,Graduate,No,2378,0.0,9.0,360.0,1.0,Urban,N,2378.0,237.8,0.0037831021437578815,0.024930747922437674,2369.0
Male,Yes,0,Graduate,No,3166,2064.0,104.0,360.0,0.0,Urban,N,5230.0,49.80952380952381,0.019881475817243355,0.2880886426592798,5126.0
Male,Yes,1,Graduate,No,3417,1750.0,186.0,360.0,1.0,Urban,Y,5167.0,27.63101604278075,0.035990712074303405,0.5152354570637119,4981.0
Male,Yes,0,Graduate,No,5116,1451.0,165.0,360.0,0.0,Urban,N,6567.0,39.56024096385542,0.025121802679658953,0.45706371191135736,6402.0
Male,Yes,2,Graduate,No,16666,0.0,275.0,360.0,1.0,Urban,Y,16666.0,60.38405797101449,0.016499670006599867,0.7617728531855956,16391.0
Male,Yes,2,Not Graduate,No,6125,1625.0,187.0,480.0,1.0,Semiurban,N,7750.0,41.223404255319146,0.024125919236227585,0.3887733887733888,7563.0
Male,Yes,3+,Graduate,No,6406,0.0,150.0,360.0,1.0,Semiurban,N,6406.0,42.42384105960265,0.023411893241766818,0.4155124653739612,6256.0
Male,Yes,2,Graduate,No,3159,461.0,108.0,84.0,1.0,Urban,Y,3620.0,33.211009174311926,0.029826014913007456,1.2705882352941176,3512.0
Male,Yes,0,Graduate,No,3087,2210.0,136.0,360.0,0.0,Semiurban,N,5297.0,38.66423357664234,0.025670064175160438,0.3767313019390582,5161.0
Male,No,0,Graduate,No,3229,2739.0,110.0,360.0,1.0,Urban,Y,5968.0,53.765765765765764,0.018428547495392862,0.3047091412742382,5858.0
Male,Yes,1,Graduate,No,1782,2232.0,107.0,360.0,1.0,Rural,Y,4014.0,37.166666666666664,0.026650062266500622,0.296398891966759,3907.0
Male,No,0,Graduate,No,3182,2917.0,161.0,360.0,1.0,Urban,Y,6099.0,37.648148148148145,0.02639344262295082,0.44598337950138506,5938.0
Male,Yes,2,Graduate,No,6540,0.0,205.0,360.0,1.0,Semiurban,Y,6540.0,31.74757281553398,0.0313407735820211,0.5678670360110804,6335.0
Male,No,0,Graduate,No,1836,33837.0,90.0,360.0,1.0,Urban,N,35673.0,392.010989010989,0.0025228457700285922,0.24930747922437674,35583.0
Female,Yes,0,Graduate,No,3166,0.0,36.0,360.0,1.0,Semiurban,Y,3166.0,85.56756756756756,0.011367224502683928,0.0997229916897507,3130.0
Male,Yes,1,Graduate,No,1880,0.0,61.0,360.0,1.0,Rural,N,1880.0,30.322580645161292,0.03242955874534822,0.16897506925207756,1819.0
Male,Yes,1,Graduate,No,2787,1917.0,146.0,360.0,0.0,Rural,N,4704.0,32.0,0.031030818278427207,0.40443213296398894,4558.0
Male,Yes,1,Graduate,No,4283,3000.0,172.0,84.0,1.0,Rural,N,7283.0,42.09826589595376,0.023613399231191653,2.023529411764706,7111.0
Male,Yes,0,Graduate,No,2297,1522.0,104.0,360.0,1.0,Urban,Y,3819.0,36.371428571428574,0.027225130890052355,0.2880886426592798,3715.0
Female,No,0,Not Graduate,No,2165,0.0,70.0,360.0,1.0,Semiurban,Y,2165.0,30.492957746478872,0.032317636195752536,0.19390581717451524,2095.0
Male,No,0,Graduate,No,4750,0.0,94.0,360.0,1.0,Semiurban,Y,4750.0,50.0,0.01978530835613555,0.26038781163434904,4656.0
Male,Yes,2,Graduate,Yes,2726,0.0,106.0,360.0,0.0,Semiurban,N,2726.0,25.476635514018692,0.03887055372203887,0.29362880886426596,2620.0
Male,Yes,0,Graduate,No,3000,3416.0,56.0,180.0,1.0,Semiurban,Y,6416.0,112.56140350877193,0.008726819386005922,0.30939226519337015,6360.0
Male,Yes,2,Graduate,Yes,6000,0.0,205.0,240.0,1.0,Semiurban,N,6000.0,29.12621359223301,0.03416097317113814,0.8506224066390041,5795.0
Male,No,3+,Graduate,Yes,9357,0.0,292.0,360.0,1.0,Semiurban,Y,9357.0,31.935153583617748,0.031203248557384055,0.8088642659279779,9065.0
Male,Yes,0,Graduate,No,3859,3300.0,142.0,180.0,1.0,Rural,Y,7159.0,50.06293706293706,0.01983240223463687,0.7845303867403315,7017.0
Male,Yes,0,Graduate,Yes,16120,0.0,260.0,360.0,1.0,Urban,Y,16120.0,61.76245210727969,0.016128031759816388,0.7202216066481995,15860.0
Male,No,0,Not Graduate,No,3833,0.0,110.0,360.0,1.0,Rural,Y,3833.0,34.531531531531535,0.028690662493479395,0.3047091412742382,3723.0
Male,Yes,2,Not Graduate,Yes,6383,1000.0,187.0,360.0,1.0,Rural,N,7383.0,39.27127659574468,0.025325027085590465,0.518005540166205,7196.0
Male,No,0,Graduate,No,2987,0.0,88.0,360.0,0.0,Semiurban,N,2987.0,33.561797752808985,0.029451137884872823,0.24376731301939059,2899.0
Male,Yes,0,Graduate,Yes,9963,0.0,180.0,360.0,1.0,Rural,Y,9963.0,55.04419889502763,0.018065034122842234,0.4986149584487535,9783.0
Male,Yes,2,Graduate,No,5780,0.0,192.0,360.0,1.0,Urban,Y,5780.0,29.94818652849741,0.03321224701608718,0.5318559556786704,5588.0
Female,No,3+,Graduate,No,416,41667.0,350.0,180.0,1.0,Urban,N,42083.0,119.8945868945869,0.0083166999334664,1.9337016574585635,41733.0
Male,Yes,0,Not Graduate,No,2894,2792.0,155.0,360.0,1.0,Rural,Y,5686.0,36.44871794871795,0.027255143309301916,0.4293628808864266,5531.0
Male,Yes,3+,Graduate,No,5703,0.0,128.0,360.0,1.0,Urban,Y,5703.0,44.2093023255814,0.02244039270687237,0.3545706371191136,5575.0
Male,No,0,Graduate,No,3676,4301.0,172.0,360.0,1.0,Rural,Y,7977.0,46.10982658959538,0.021559288042115817,0.47645429362880887,7805.0
Female,Yes,1,Graduate,No,12000,0.0,496.0,360.0,1.0,Semiurban,Y,12000.0,24.14486921529175,0.04132988917590201,1.373961218836565,11504.0
Male,Yes,0,Not Graduate,No,2400,3800.0,128.0,180.0,1.0,Urban,N,6200.0,48.06201550387597,0.02064183196258668,0.7071823204419889,6072.0
Male,Yes,1,Graduate,No,3400,2500.0,173.0,360.0,1.0,Semiurban,Y,5900.0,33.9080459770115,0.029317064904253516,0.4792243767313019,5727.0
Male,Yes,2,Not Graduate,No,3987,1411.0,157.0,360.0,1.0,Rural,Y,5398.0,34.164556962025316,0.029079459159103538,0.43490304709141275,5241.0
Male,Yes,0,Graduate,No,3232,1950.0,108.0,360.0,1.0,Rural,Y,5182.0,47.54128440366973,0.020837352884429866,0.29916897506925205,5074.0
Female,No,0,Graduate,No,2900,0.0,71.0,360.0,1.0,Rural,Y,2900.0,40.27777777777778,0.024474319200275766,0.19667590027700832,2829.0
Male,Yes,3+,Graduate,No,4106,0.0,40.0,180.0,1.0,Rural,Y,4106.0,100.14634146341463,0.009739469198928659,0.22099447513812154,4066.0
Male,Yes,1,Graduate,No,8072,240.0,253.0,360.0,1.0,Urban,Y,8312.0,32.724409448818896,0.030434259593407915,0.7008310249307479,8059.0
Male,Yes,2,Graduate,No,7583,0.0,187.0,360.0,1.0,Urban,Y,7583.0,40.33510638297872,0.02465717299578059,0.518005540166205,7396.0
Female,No,0,Graduate,Yes,4583,0.0,133.0,360.0,0.0,Semiurban,N,4583.0,34.201492537313435,0.029013961605584643,0.3684210526315789,4450.0
